"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA","HOUSECOST","REAL","IDX2015","Q","1993-Q2",82.0205801951863,
"EA","HOUSECOST","REAL","IDX2015","Q","1993-Q3",81.8765166453041,
"EA","HOUSECOST","REAL","IDX2015","Q","1993-Q4",81.7212366352781,
"EA","HOUSECOST","REAL","IDX2015","Q","1994-Q1",81.5576093915493,
"EA","HOUSECOST","REAL","IDX2015","Q","1994-Q2",81.5354670206335,
"EA","HOUSECOST","REAL","IDX2015","Q","1994-Q3",81.2293475817191,
"EA","HOUSECOST","REAL","IDX2015","Q","1994-Q4",81.1537484516943,
"EA","HOUSECOST","REAL","IDX2015","Q","1995-Q1",80.7287583699443,
"EA","HOUSECOST","REAL","IDX2015","Q","1995-Q2",80.3789342944124,
"EA","HOUSECOST","REAL","IDX2015","Q","1995-Q3",80.0268450313207,
"EA","HOUSECOST","REAL","IDX2015","Q","1995-Q4",80.0323333347549,
"EA","HOUSECOST","REAL","IDX2015","Q","1996-Q1",80.2792798641634,
"EA","HOUSECOST","REAL","IDX2015","Q","1996-Q2",80.3768855581785,
"EA","HOUSECOST","REAL","IDX2015","Q","1996-Q3",80.4468803362268,
"EA","HOUSECOST","REAL","IDX2015","Q","1996-Q4",80.5294668733244,
"EA","HOUSECOST","REAL","IDX2015","Q","1997-Q1",79.9402824757655,
"EA","HOUSECOST","REAL","IDX2015","Q","1997-Q2",80.7593039404847,
"EA","HOUSECOST","REAL","IDX2015","Q","1997-Q3",80.4931648985747,
"EA","HOUSECOST","REAL","IDX2015","Q","1997-Q4",80.4003213531138,
"EA","HOUSECOST","REAL","IDX2015","Q","1998-Q1",80.3423808662529,
"EA","HOUSECOST","REAL","IDX2015","Q","1998-Q2",80.999880156601,
"EA","HOUSECOST","REAL","IDX2015","Q","1998-Q3",81.6258862885197,
"EA","HOUSECOST","REAL","IDX2015","Q","1998-Q4",81.9224148589231,
"EA","HOUSECOST","REAL","IDX2015","Q","1999-Q1",82.7168789077071,
"EA","HOUSECOST","REAL","IDX2015","Q","1999-Q2",83.3949178582708,
"EA","HOUSECOST","REAL","IDX2015","Q","1999-Q3",84.3105227355824,
"EA","HOUSECOST","REAL","IDX2015","Q","1999-Q4",85.079301145361,
"EA","HOUSECOST","REAL","IDX2015","Q","2000-Q1",85.6208144371029,
"EA","HOUSECOST","REAL","IDX2015","Q","2000-Q2",86.1794961200739,
"EA","HOUSECOST","REAL","IDX2015","Q","2000-Q3",86.463624217929,
"EA","HOUSECOST","REAL","IDX2015","Q","2000-Q4",86.9124906565278,
"EA","HOUSECOST","REAL","IDX2015","Q","2001-Q1",87.5845589364017,
"EA","HOUSECOST","REAL","IDX2015","Q","2001-Q2",87.822677961119,
"EA","HOUSECOST","REAL","IDX2015","Q","2001-Q3",88.6205123079345,
"EA","HOUSECOST","REAL","IDX2015","Q","2001-Q4",89.5848978328179,
"EA","HOUSECOST","REAL","IDX2015","Q","2002-Q1",90.8568380482088,
"EA","HOUSECOST","REAL","IDX2015","Q","2002-Q2",91.9997374137441,
"EA","HOUSECOST","REAL","IDX2015","Q","2002-Q3",92.9799635134607,
"EA","HOUSECOST","REAL","IDX2015","Q","2002-Q4",93.6272366840343,
"EA","HOUSECOST","REAL","IDX2015","Q","2003-Q1",94.0470333152345,
"EA","HOUSECOST","REAL","IDX2015","Q","2003-Q2",95.2054032781836,
"EA","HOUSECOST","REAL","IDX2015","Q","2003-Q3",96.1455206298576,
"EA","HOUSECOST","REAL","IDX2015","Q","2003-Q4",97.2967403631439,
"EA","HOUSECOST","REAL","IDX2015","Q","2004-Q1",98.0851939232343,
"EA","HOUSECOST","REAL","IDX2015","Q","2004-Q2",99.2106429702159,
"EA","HOUSECOST","REAL","IDX2015","Q","2004-Q3",100.54000103635,
"EA","HOUSECOST","REAL","IDX2015","Q","2004-Q4",101.937742925991,
"EA","HOUSECOST","REAL","IDX2015","Q","2005-Q1",103.300862943867,
"EA","HOUSECOST","REAL","IDX2015","Q","2005-Q2",104.643300691395,
"EA","HOUSECOST","REAL","IDX2015","Q","2005-Q3",105.649926863162,
"EA","HOUSECOST","REAL","IDX2015","Q","2005-Q4",106.961712208248,
"EA","HOUSECOST","REAL","IDX2015","Q","2006-Q1",108.090678879255,
"EA","HOUSECOST","REAL","IDX2015","Q","2006-Q2",108.980205858559,
"EA","HOUSECOST","REAL","IDX2015","Q","2006-Q3",109.885382593199,
"EA","HOUSECOST","REAL","IDX2015","Q","2006-Q4",111.025525803076,
"EA","HOUSECOST","REAL","IDX2015","Q","2007-Q1",111.398947066017,
"EA","HOUSECOST","REAL","IDX2015","Q","2007-Q2",111.806985744105,
"EA","HOUSECOST","REAL","IDX2015","Q","2007-Q3",112.254894700799,
"EA","HOUSECOST","REAL","IDX2015","Q","2007-Q4",111.85223804453,
"EA","HOUSECOST","REAL","IDX2015","Q","2008-Q1",112.106802161434,
"EA","HOUSECOST","REAL","IDX2015","Q","2008-Q2",111.499191670923,
"EA","HOUSECOST","REAL","IDX2015","Q","2008-Q3",110.302360897722,
"EA","HOUSECOST","REAL","IDX2015","Q","2008-Q4",109.533095598991,
"EA","HOUSECOST","REAL","IDX2015","Q","2009-Q1",108.982402021493,
"EA","HOUSECOST","REAL","IDX2015","Q","2009-Q2",107.411466471032,
"EA","HOUSECOST","REAL","IDX2015","Q","2009-Q3",106.950959267997,
"EA","HOUSECOST","REAL","IDX2015","Q","2009-Q4",106.860343500684,
"EA","HOUSECOST","REAL","IDX2015","Q","2010-Q1",106.629587223283,
"EA","HOUSECOST","REAL","IDX2015","Q","2010-Q2",106.847807874548,
"EA","HOUSECOST","REAL","IDX2015","Q","2010-Q3",106.735827183217,
"EA","HOUSECOST","REAL","IDX2015","Q","2010-Q4",106.884313918863,
"EA","HOUSECOST","REAL","IDX2015","Q","2011-Q1",106.375697270434,
"EA","HOUSECOST","REAL","IDX2015","Q","2011-Q2",105.842760516829,
"EA","HOUSECOST","REAL","IDX2015","Q","2011-Q3",105.503287480504,
"EA","HOUSECOST","REAL","IDX2015","Q","2011-Q4",104.370417058655,
"EA","HOUSECOST","REAL","IDX2015","Q","2012-Q1",103.58452747539,
"EA","HOUSECOST","REAL","IDX2015","Q","2012-Q2",102.558033836332,
"EA","HOUSECOST","REAL","IDX2015","Q","2012-Q3",101.136073147297,
"EA","HOUSECOST","REAL","IDX2015","Q","2012-Q4",100.619876599387,
"EA","HOUSECOST","REAL","IDX2015","Q","2013-Q1",99.2765193382798,
"EA","HOUSECOST","REAL","IDX2015","Q","2013-Q2",98.8990559385678,
"EA","HOUSECOST","REAL","IDX2015","Q","2013-Q3",98.5620830824307,
"EA","HOUSECOST","REAL","IDX2015","Q","2013-Q4",98.3594126305764,
"EA","HOUSECOST","REAL","IDX2015","Q","2014-Q1",98.3160525543971,
"EA","HOUSECOST","REAL","IDX2015","Q","2014-Q2",98.5397823082985,
"EA","HOUSECOST","REAL","IDX2015","Q","2014-Q3",98.812169590654,
"EA","HOUSECOST","REAL","IDX2015","Q","2014-Q4",98.9234221056731,
"EA","HOUSECOST","REAL","IDX2015","Q","2015-Q1",99.3729401389394,
"EA","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.6334857236993,
"EA","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.149392857233,
"EA","HOUSECOST","REAL","IDX2015","Q","2015-Q4",100.843730378227,
"EA","HOUSECOST","REAL","IDX2015","Q","2016-Q1",101.937677382986,
"EA","HOUSECOST","REAL","IDX2015","Q","2016-Q2",102.647208035399,
"EA","HOUSECOST","REAL","IDX2015","Q","2016-Q3",103.346776981053,
"EA","HOUSECOST","REAL","IDX2015","Q","2016-Q4",103.973504774992,
"EA","HOUSECOST","REAL","IDX2015","Q","2017-Q1",104.164235768634,
"EA","HOUSECOST","REAL","IDX2015","Q","2017-Q2",104.894077177109,
"EA","HOUSECOST","REAL","IDX2015","Q","2017-Q3",105.925341947836,
"EA","HOUSECOST","REAL","IDX2015","Q","2017-Q4",106.784983295341,
"EA","HOUSECOST","REAL","IDX2015","Q","2018-Q1",107.406755555929,
"EA","HOUSECOST","REAL","IDX2015","Q","2018-Q2",107.927403955074,
"EA","HOUSECOST","REAL","IDX2015","Q","2018-Q3",108.668901807342,
"EA","HOUSECOST","REAL","IDX2015","Q","2018-Q4",109.425750590028,
"EA","HOUSECOST","RENT","IDX2015","Q","1996-Q1",70.9123662137723,
"EA","HOUSECOST","RENT","IDX2015","Q","1996-Q2",71.4042263128575,
"EA","HOUSECOST","RENT","IDX2015","Q","1996-Q3",71.9518742245028,
"EA","HOUSECOST","RENT","IDX2015","Q","1996-Q4",72.4815332492023,
"EA","HOUSECOST","RENT","IDX2015","Q","1997-Q1",73.1593703131696,
"EA","HOUSECOST","RENT","IDX2015","Q","1997-Q2",73.5656670854387,
"EA","HOUSECOST","RENT","IDX2015","Q","1997-Q3",74.0292997390037,
"EA","HOUSECOST","RENT","IDX2015","Q","1997-Q4",74.4356628623875,
"EA","HOUSECOST","RENT","IDX2015","Q","1998-Q1",74.832278628818,
"EA","HOUSECOST","RENT","IDX2015","Q","1998-Q2",75.2394140858381,
"EA","HOUSECOST","RENT","IDX2015","Q","1998-Q3",75.5920729087425,
"EA","HOUSECOST","RENT","IDX2015","Q","1998-Q4",75.9395677099341,
"EA","HOUSECOST","RENT","IDX2015","Q","1999-Q1",76.2676621734858,
"EA","HOUSECOST","RENT","IDX2015","Q","1999-Q2",76.583842159101,
"EA","HOUSECOST","RENT","IDX2015","Q","1999-Q3",76.8768567433667,
"EA","HOUSECOST","RENT","IDX2015","Q","1999-Q4",77.1583055907124,
"EA","HOUSECOST","RENT","IDX2015","Q","2000-Q1",77.3276816957734,
"EA","HOUSECOST","RENT","IDX2015","Q","2000-Q2",77.594219114372,
"EA","HOUSECOST","RENT","IDX2015","Q","2000-Q3",77.8622801132029,
"EA","HOUSECOST","RENT","IDX2015","Q","2000-Q4",78.1424857433177,
"EA","HOUSECOST","RENT","IDX2015","Q","2001-Q1",78.3941041469465,
"EA","HOUSECOST","RENT","IDX2015","Q","2001-Q2",78.6600242162239,
"EA","HOUSECOST","RENT","IDX2015","Q","2001-Q3",79.020707001091,
"EA","HOUSECOST","RENT","IDX2015","Q","2001-Q4",79.3651646357377,
"EA","HOUSECOST","RENT","IDX2015","Q","2002-Q1",79.8599304851964,
"EA","HOUSECOST","RENT","IDX2015","Q","2002-Q2",80.2682138504543,
"EA","HOUSECOST","RENT","IDX2015","Q","2002-Q3",80.6730915789258,
"EA","HOUSECOST","RENT","IDX2015","Q","2002-Q4",81.0954307520894,
"EA","HOUSECOST","RENT","IDX2015","Q","2003-Q1",81.509809203705,
"EA","HOUSECOST","RENT","IDX2015","Q","2003-Q2",81.936455973641,
"EA","HOUSECOST","RENT","IDX2015","Q","2003-Q3",82.2655020724568,
"EA","HOUSECOST","RENT","IDX2015","Q","2003-Q4",82.6115660835298,
"EA","HOUSECOST","RENT","IDX2015","Q","2004-Q1",82.985775835998,
"EA","HOUSECOST","RENT","IDX2015","Q","2004-Q2",83.3744868700334,
"EA","HOUSECOST","RENT","IDX2015","Q","2004-Q3",83.8538090036636,
"EA","HOUSECOST","RENT","IDX2015","Q","2004-Q4",84.3659282903042,
"EA","HOUSECOST","RENT","IDX2015","Q","2005-Q1",84.7622511900701,
"EA","HOUSECOST","RENT","IDX2015","Q","2005-Q2",85.1533880335876,
"EA","HOUSECOST","RENT","IDX2015","Q","2005-Q3",85.5516996625194,
"EA","HOUSECOST","RENT","IDX2015","Q","2005-Q4",85.962661113822,
"EA","HOUSECOST","RENT","IDX2015","Q","2006-Q1",86.469409479306,
"EA","HOUSECOST","RENT","IDX2015","Q","2006-Q2",86.9181808945874,
"EA","HOUSECOST","RENT","IDX2015","Q","2006-Q3",87.3652168261353,
"EA","HOUSECOST","RENT","IDX2015","Q","2006-Q4",87.7938594666372,
"EA","HOUSECOST","RENT","IDX2015","Q","2007-Q1",88.2434249623771,
"EA","HOUSECOST","RENT","IDX2015","Q","2007-Q2",88.697236324531,
"EA","HOUSECOST","RENT","IDX2015","Q","2007-Q3",89.0711344510505,
"EA","HOUSECOST","RENT","IDX2015","Q","2007-Q4",89.5282042620405,
"EA","HOUSECOST","RENT","IDX2015","Q","2008-Q1",89.9617501074918,
"EA","HOUSECOST","RENT","IDX2015","Q","2008-Q2",90.3562775952791,
"EA","HOUSECOST","RENT","IDX2015","Q","2008-Q3",90.7349218971019,
"EA","HOUSECOST","RENT","IDX2015","Q","2008-Q4",91.173717066793,
"EA","HOUSECOST","RENT","IDX2015","Q","2009-Q1",91.5618119408119,
"EA","HOUSECOST","RENT","IDX2015","Q","2009-Q2",91.9441777774272,
"EA","HOUSECOST","RENT","IDX2015","Q","2009-Q3",92.3046965043804,
"EA","HOUSECOST","RENT","IDX2015","Q","2009-Q4",92.6693137773797,
"EA","HOUSECOST","RENT","IDX2015","Q","2010-Q1",92.9979082449342,
"EA","HOUSECOST","RENT","IDX2015","Q","2010-Q2",93.3305381502794,
"EA","HOUSECOST","RENT","IDX2015","Q","2010-Q3",93.7191824143,
"EA","HOUSECOST","RENT","IDX2015","Q","2010-Q4",93.8723711904855,
"EA","HOUSECOST","RENT","IDX2015","Q","2011-Q1",94.2475102359552,
"EA","HOUSECOST","RENT","IDX2015","Q","2011-Q2",94.5980868352402,
"EA","HOUSECOST","RENT","IDX2015","Q","2011-Q3",94.9551986749682,
"EA","HOUSECOST","RENT","IDX2015","Q","2011-Q4",95.2358709205021,
"EA","HOUSECOST","RENT","IDX2015","Q","2012-Q1",95.5967162898655,
"EA","HOUSECOST","RENT","IDX2015","Q","2012-Q2",95.9854670736206,
"EA","HOUSECOST","RENT","IDX2015","Q","2012-Q3",96.3400132738369,
"EA","HOUSECOST","RENT","IDX2015","Q","2012-Q4",96.6644700293429,
"EA","HOUSECOST","RENT","IDX2015","Q","2013-Q1",97.0076024203771,
"EA","HOUSECOST","RENT","IDX2015","Q","2013-Q2",97.3088330123888,
"EA","HOUSECOST","RENT","IDX2015","Q","2013-Q3",97.8171047863159,
"EA","HOUSECOST","RENT","IDX2015","Q","2013-Q4",97.9964597809174,
"EA","HOUSECOST","RENT","IDX2015","Q","2014-Q1",98.318808226869,
"EA","HOUSECOST","RENT","IDX2015","Q","2014-Q2",98.6868827722317,
"EA","HOUSECOST","RENT","IDX2015","Q","2014-Q3",99.1599014549409,
"EA","HOUSECOST","RENT","IDX2015","Q","2014-Q4",99.3744075459576,
"EA","HOUSECOST","RENT","IDX2015","Q","2015-Q1",99.6329841132948,
"EA","HOUSECOST","RENT","IDX2015","Q","2015-Q2",99.8818550382136,
"EA","HOUSECOST","RENT","IDX2015","Q","2015-Q3",100.112323155394,
"EA","HOUSECOST","RENT","IDX2015","Q","2015-Q4",100.372837693098,
"EA","HOUSECOST","RENT","IDX2015","Q","2016-Q1",100.615794987802,
"EA","HOUSECOST","RENT","IDX2015","Q","2016-Q2",100.864200864442,
"EA","HOUSECOST","RENT","IDX2015","Q","2016-Q3",101.196277741737,
"EA","HOUSECOST","RENT","IDX2015","Q","2016-Q4",101.570393072688,
"EA","HOUSECOST","RENT","IDX2015","Q","2017-Q1",101.844616460468,
"EA","HOUSECOST","RENT","IDX2015","Q","2017-Q2",102.15272767469,
"EA","HOUSECOST","RENT","IDX2015","Q","2017-Q3",102.455029079661,
"EA","HOUSECOST","RENT","IDX2015","Q","2017-Q4",102.771450815362,
"EA","HOUSECOST","RENT","IDX2015","Q","2018-Q1",103.115683837098,
"EA","HOUSECOST","RENT","IDX2015","Q","2018-Q2",103.376401069759,
"EA","HOUSECOST","RENT","IDX2015","Q","2018-Q3",103.602792810336,
"EA","HOUSECOST","RENT","IDX2015","Q","2018-Q4",103.935699718487,
"EA","HOUSECOST","RENT","IDX2015","Q","2019-Q1",104.300730245123,
"EA","HOUSECOST","RENT","IDX2015","Q","2019-Q2",104.682775365175,
"EA","HOUSECOST","RENT","IDX2015","Q","2019-Q3",105.102825911685,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q1",7.61943513181465,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q2",7.72192764614375,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q3",7.83509206811174,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q4",7.95611029757313,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q1",8.06936858549031,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q2",8.18518738398979,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q3",8.3116167111498,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q4",8.44894721152135,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q1",8.63031780455499,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q2",8.75997883596603,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q3",8.97712942165978,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q4",9.24228948366295,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q1",9.44488977799914,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q2",9.65221492175932,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q3",10.004958756492,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q4",10.6920009852871,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q1",11.5623194060043,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q2",12.3888391079035,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q3",12.9562641865949,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q4",13.1879875030116,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q1",13.2375844492467,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q2",13.3515711672773,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q3",13.5370110415089,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q4",13.8888256938244,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q1",14.3891196323141,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q2",14.9919334963326,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q3",15.7001440937192,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q4",16.3979675547876,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q1",17.0145109145874,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q2",17.55826065648,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q3",18.011043149042,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q4",18.4878909771487,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q1",19.0030826527837,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q2",19.625723732385,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q3",20.3160997781822,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q4",21.1714142553841,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q1",21.8324795553393,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q2",22.2795250943838,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q3",22.5395101119855,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q4",22.7383152398686,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q1",23.3223023391614,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q2",24.3634644803477,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q3",25.7426165645876,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q4",27.1374026747156,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q1",28.1308605325893,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q2",28.4587587694415,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q3",28.5445204928605,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q4",28.6742845281948,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q1",28.9894300580409,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q2",29.4512919287297,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q3",29.9443449177264,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q4",30.2376948756065,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q1",30.5114562183898,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q2",30.8096908562139,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q3",31.0041059500426,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q4",30.990643013673,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q1",30.9107156648487,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q2",30.9338788874952,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q3",31.0412734239506,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q4",31.0740618095022,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q1",31.1421028125862,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q2",31.3395087998188,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q3",31.6158635749122,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q4",31.9326760679824,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q1",32.1988147227223,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q2",32.6171449881119,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q3",33.220403325363,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q4",33.8625227062669,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q1",34.6369897948627,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q2",35.284352210538,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q3",36.1132490347302,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q4",36.947149046985,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q1",37.6067992019576,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q2",38.3542457480731,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q3",39.314348037051,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q4",40.9419689235108,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q1",42.6087425982095,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q2",43.8030169362257,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q3",45.0030414448899,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q4",46.5350460183829,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q1",48.027782032491,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q2",49.2022999277562,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q3",50.0268083831004,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q4",50.7561330728903,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q1",51.7159481756802,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q2",52.373761851755,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q3",53.1106525019848,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q4",53.7870809190761,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q1",54.084986803138,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q2",54.3768494763932,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q3",54.7287201596536,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q4",54.917332684823,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q1",55.10756305614,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q2",55.4161634366136,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q3",55.7213487491999,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q4",56.1393224927114,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q1",56.4429072546621,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q2",56.5715404481575,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q3",56.7618118794767,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q4",56.9310061551733,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q1",57.1496772539464,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q2",57.2147198910205,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q3",57.1440875966289,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q4",57.1449405989133,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q1",57.1128934805279,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q2",57.1314660858929,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q3",56.99638234284,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q4",57.1266215052248,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q1",56.7137259998387,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q2",57.2256446506373,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q3",57.3334502930739,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q4",57.6760296774133,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q1",57.9775412510291,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q2",58.5981411570392,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q3",59.2016500304119,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q4",59.8347342156271,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q1",60.7291402961198,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q2",61.4201396490004,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q3",62.5930624777964,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q4",63.7255436296578,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",64.810141894784,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",65.5035625825975,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",66.5670362263425,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",67.717681419392,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",68.6992112422124,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",69.5070134524616,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",70.4327455847398,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",71.2481948817498,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",72.3529881162873,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",73.8525871349763,
"EA17","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",75.0744664308173,
